X,Y,ID,AGENCY_NAM,PROGRAM_TY,AGENCY_TEL,CBO_SERVIC,SP_EIN,CBO_SP_TEL,SCHOOL_ID,SITE_NAME,SITE_BUILD,SITE_STREE,SITE_BOROU,SITE_ZIP,SETTING,ESTIMATED_,SUMMER,SCHOOL_YEA,WEEKENDS,EVENINGS,ELEMENTARY,MIDDLE_SCH,HIGH_SCHOO,WEEKLY_HOU,ENROLLMENT,ACADEMICS,SPORTS_PHY,ARTS_CULTU,NAME,ADDRESS1,ADDRESS2,XCOORD,YCOORD
-73.873094257523533,40.68936761813228,DOE_DYCD248,DOE,TASC,212-374-5472,Cypress Hills Local Development,112683663,718-647-2800,19K007,PS 7,858,Jamaica Avenue,Brooklyn,11208.00000000000,School,150.00000000000,No,Yes,No,No,Yes,No,No,Full-time,150,yes,yes,yes,TASC - Cypress Hills Local Dev.,858 Jamaica Avenue,"Brooklyn, NY 11208",-73.873094,40.689368
-73.937147782537082,40.836937500168155,DOE26,DOE,TASC,212-374-5472,Community Association of Progressive Dominicans,133266145,212-781-5500,06M164,MS 164,401,West 164th Street,Manhattan,10032.00000000000,School,0.00000000000,No,Yes,No,No,No,Yes,No,Full-time,0,yes,yes,yes,TASC - Comm. Association of Progressive Dominicans,401 West 164th Street,"Manhattan, NY 10032",-73.937148,40.836938
-73.900205386344354,40.813832190694541,DOE_DYCD256,DOE,TASC,212-374-5472,Citizens Advice Bureau,133254484,718-365-0910,08X062,PS 62,660,Fox Street,Bronx,10455.00000000000,School,100.00000000000,No,Yes,No,No,Yes,No,No,Full-time,100,yes,yes,yes,TASC - Citizens Advice Bureau,660 Fox Street,"Bronx, NY 10455",-73.900205,40.813832
-73.91077577155508,40.851404756819015,DOE_DYCD268,DOE,TASC,212-374-5472,Committee for Hispanic Children and Families,112622003,212-206-1090,10X306,PS/MS 306,40,West Tremont Avenue,Bronx,10453.00000000000,School,220.00000000000,No,Yes,No,No,Yes,No,No,Full-time,220,yes,yes,yes,TASC - Committee for Hispanic Children and Families,40 West Tremont Avenue,"Bronx, NY 10453",-73.910776,40.851405
-73.961234145522965,40.691037006462793,DOE36,DOE,TASC,212-374-5472,Brooklyn USA Athletic Assn.,,718-773-3456,13K270,PS 270,241,Emerson Place,Brooklyn,11205.00000000000,school,120.00000000000,no,yes,no,no,yes,no,no,Full-time,120,yes,yes,yes,TASC - Brooklyn USA Athletic Assn.,241 Emerson Place,"Brooklyn, NY 11205",-73.961234,40.691037
-73.940713261355398,40.691462145875946,DOE_DYCD259,DOE,TASC,212-374-5472,CAMBA (Church Avenue Merchants Block Association),112480339,718-287-2600,16K025,PS/IS 25,787,Lafayette Avenue,Brooklyn,11221.00000000000,School,220.00000000000,No,Yes,No,No,Yes,No,No,Full-time,220,yes,yes,yes,TASC - CAMBA,787 Lafayette Avenue,"Brooklyn, NY 11221",-73.940713,40.691462
-73.748903005752723,40.607301295125438,DYCD626,DYCD,OST,800-246-4646,"Action Center for Education and Community Development, Inc",,(718) 337-5040,27Q253,PS 253 (Q253),1307,Central Avenue,Queens,11691.00000000000,School,110.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,110,Yes,Yes,Yes,OST - Action Ctr for Educ. & Comm. Dev.,1307 Central Avenue,"Queens, NY 11691",-73.748903,40.607301
-73.897677656529069,40.634938497762022,DYCD633,DYCD,OST,800-246-4646,Bergen Basin Community Development Corp.,,(718) 531-6600,18K115,PS 115 DANIEL MUCATEL SCHOOL (K115),1500,East 92 Street,Brooklyn,11236.00000000000,School,100.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,yes,yes,yes,OST - Bergen Basin Comm. Development Corp.,1500 East 92 Street,"Brooklyn, NY 11236",-73.897678,40.634938
-73.955836490496878,40.60441854532759,DYCD634,DYCD,OST,800-246-4646,Bergen Basin Community Development Corp.,,(718) 531-6600,22K255,PS 255 BARBARA REING SCHOOL (K255),1866,EAST 17 STREET,Brooklyn,11229.00000000000,School,100.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,Yes,Yes,Yes,OST - Bergen Basin Comm. Development Corp.,1866 East 17 Street,"Brooklyn, NY 11229",-73.955836,40.604419
-73.848813410960375,40.819439097782265,DYCD679,DYCD,OST,800-246-4646,Kips Bay Boys & Girls Club,131623850,718-828-4518,,Kips Bay Boys and Girls Club - Castle Hill Unit,625,Castle Hill Ave.,Bronx,10473.00000000000,NYCHA,200.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,200,Yes,Yes,Yes,OST - Kips Bay Boys & Girls Club,625 Castle Hill Avenue,"Bronx, NY 10473",-73.848813,40.819439
-73.789400343876281,40.674136682843461,DYCD645,DYCD,OST,800-246-4646,Child Center of New York,111733454,(347) 510-4895,27Q223,PS 223 LYNDON B JOHNSON (Q223),125-20,SUTPHIN BOULEVARD,Queens,11434.00000000000,School,180.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,180,Yes,Yes,Yes,OST - Child Center of NY,125-20 Sutphin Boulevard,"Queens, NY 11434",-73.789400,40.674137
-73.892676905025581,40.848419179054403,DOE_DYCD347,DOE,TASC,212-374-5472,Good Shepherd Services,135598710,212-243-7070,10X118,MS 118,577,East 179th Street,Bronx,10457.00000000000,School,200.00000000000,No,Yes,No,No,No,Yes,No,Full-time,200,yes,yes,yes,TASC - Good Shepherd Services,577 East 179th Street,"Bronx, NY 10457",-73.892677,40.848419
-73.889934527400811,40.858826864876541,DYCD572,DYCD,TASC,212-374-5472,Community Association of Progressive Dominicans,133266145,212-781-5500,10X254,MS 254,2452,Washington Avenue,Bronx,10458.00000000000,school,0.00000000000,no,yes,no,no,no,yes,no,Full-time,0,yes,yes,yes,TASC - Comm. Association of Progressive Dominicans,2452 Washington Avenue,"Bronx, NY 10458",-73.889935,40.858827
-73.90334206746553,40.855072581948995,DOE_DYCD346,DOE,TASC,212-374-5472,Good Shepherd Services,135598710,212-243-7070,10X079,PS 79,125,East 181st Street,Bronx,10453.00000000000,School,200.00000000000,No,Yes,No,No,Yes,No,No,Full-time,200,yes,yes,yes,TASC - Good Shepherd Services,125 East 181st Street,"Bronx, NY 10453",-73.903342,40.855073
-73.909825161757979,40.859241158286622,DOE40,DOE,TASC,212-374-5472,Good Shepherd Services,135598710,212-243-7070,10X015,PS/MS 15 and PS 291,2195,Andrews Avenue,Bronx,10453.00000000000,School,175.00000000000,No,Yes,No,No,Yes,Yes,No,Full-time,175,yes,yes,yes,TASC - Good Shepherd Services,2195 Andrews Avenue,"Bronx, NY 10453",-73.909825,40.859241
-73.937147782537082,40.836937500168155,DOE38,DOE,TASC,212-374-5472,Community Association of Progressive Dominicans,133266145,212-781-5500,06M326 / 06M328,MS 326 / MS 328,401,West 164th Street,Manhattan,10032.00000000000,School,150.00000000000,No,Yes,No,No,No,Yes,No,Full-time,150,yes,yes,yes,TASC - Comm. Association of Progressive Dominicans,401 West 164th Street,"Manhattan, NY 10032",-73.937148,40.836938
-73.991764074933627,40.597578072008488,DOE42,DOE,TASC,212-374-5472,Jewish Comm. Council of Greater Coney Island,,718-449-5000,21K101,PS 101,2360,Benson Avenue,Brooklyn,11214.00000000000,School,85.00000000000,No,yes,No,no,yes,no,no,Full-time,85,yes,yes,yes,TASC - Jewish Comm. Council of Greater Coney Island,2360 Benson Avenue,"Brooklyn, NY 11214",-73.991764,40.597578
-74.002819571742847,40.613377914929671,DOE_DYCD242,DOE,TASC,212-374-5472,Heartshare Human Services,111633549,718-422-4200,20K445,New Utrecht HS,1601,80th Street,Brooklyn,11214.00000000000,School,115.00000000000,No,Yes,No,No,No,No,Yes,Full-time,115,yes,yes,yes,TASC - Heartshare Human Services of NY,1601 80th Street,"Brooklyn, NY 11214",-74.002820,40.613378
-73.906259635829755,40.859562881493723,DOE_DYCD348,DOE,TASC,212-374-5472,Good Shepherd Services,135598710,212-243-7070,10X206,MS 206,2280,Aqueduct Avenue,Bronx,10468.00000000000,School,175.00000000000,No,Yes,No,No,No,Yes,No,Full-time,175,yes,yes,yes,TASC - Good Shepherd Services,2280 Aqueduct Avenue,"Bronx, NY 10468",-73.906260,40.859563
-73.947333440760374,40.826434745086544,DOE_DYCD299,DOE,TASC,212-374-5472,Harlem School of the Arts,132552500,212-926-4100,06M153,PS 153,1750,Amsterdam Avenue,Manhattan,10031.00000000000,School,150.00000000000,No,Yes,No,No,Yes,No,No,Full-time,150,yes,yes,yes,TASC - Harlem School of the Arts,1750 Amsterdam Avenue,"Manhattan, NY 10031",-73.947333,40.826435
-73.98396880787692,40.714400935270774,DOE_DYCD305,DOE,TASC,212-374-5472,Henry Street Settlement,131562242,212-766-9200,01M134,PS 134,293,East Broadway,Manhattan,10002.00000000000,School,150.00000000000,No,Yes,No,No,Yes,No,No,Full-time,150,yes,yes,yes,TASC - Henry Street Settlement,293 East Broadway,"Manhattan, NY 10002",-73.983969,40.714401
-73.895001079150447,40.86601531323894,DOE40,DOE,TASC,212-374-5472,Good Shepherd Services,135598710,212-243-7070,10X246,PS 246,2641,Grand Concourse,Bronx,10468.00000000000,School,175.00000000000,No,Yes,No,No,Yes,No,No,Full-time,175,Yes,Yes,Yes,TASC - Good Shepherd Services,2641 Grand Concourse,"Bronx, NY 10468",-73.895001,40.866015
-73.829154713052077,40.827203492440333,DOE43,DOE,TASC,212-374-5472,Kips Bay Boys & Girls Club,131623850,718-893-8600,08X101,MS 101 / PS 304,2750,Lafayette Avenue,Bronx,10465.00000000000,School,145.00000000000,no,yes,no,no,yes,yes,no,Full-time,145,yes,yes,yes,TASC - Kips Bay Boys & Girls Club,2750 Lafayette Avenue,"Bronx, NY 10465",-73.829155,40.827203
-73.832262701797617,40.874110305360389,DOE39,DOE,TASC,212-374-5472,Directions For Our Youth,61308851,212-362-4020,11X181,IS 181,800,Baychester Avenue,Bronx,10475.00000000000,School,83.00000000000,No,Yes,No,No,No,yes,no,Full-time,83,yes,yes,yes,TASC - Directions for Our Youth,800 Baychester Avenue,"Bronx, NY 10475",-73.832263,40.874110
-73.98531793237845,40.739074668552966,DOE_DYCD285,DOE,TASC,212-374-5472,Educational Alliance,135562210,212-780-2300,02M413,School of the Future,127,East 22nd Street,Manhattan,10010.00000000000,School,150.00000000000,No,Yes,No,No,No,No,Yes,Full-time,150,yes,yes,yes,TASC - Educational Alliance,127 East 22nd Street,"Manhattan, NY 10010",-73.985318,40.739075
-73.968532222709442,40.794826594473307,DOE_DYCD309,DOE,TASC,212-374-5472,Learning through an Expanded Arts Program,132925233,212-769-4160,03M163,PS 163,163,West 97th Street,Manhattan,10025.00000000000,School,165.00000000000,No,Yes,No,No,Yes,No,No,Full-time,165,yes,yes,yes,TASC - Learning through an Expanded Arts Program,163 West 97th Street,"Manhattan, NY 10025",-73.968532,40.794827
-73.901848985985382,40.816016078334698,DOE_DYCD413,DOE,TASC,212-374-5472,Episcopal Social Services,,212-675-1000,08X302,MS 302,681,Kelly Street,Bronx,10455.00000000000,School,250.00000000000,No,Yes,No,No,No,Yes,No,Full-time,250,yes,yes,yes,TASC - Episcopal Social Services,681 Kelly Street,"Bronx, NY 10455",-73.901849,40.816016
-73.891836663717612,40.850197876724799,DOE_DYCD343,DOE,TASC,212-374-5472,Good Shepherd Services,135598710,212-243-7070,10X003,PS/MS 3,2100,Lafontaine Avenue,Bronx,10457.00000000000,School,225.00000000000,No,Yes,No,No,Yes,No,No,Full-time,225,yes,yes,yes,TASC - Good Shepherd Services,2100 Lafontaine Avenue,"Bronx, NY 10457",-73.891837,40.850198
-73.971446459460907,40.688541591202501,DOE_DYCD310,DOE,TASC,212-374-5472,"Long Island University, Brooklyn Campus",,718-246-6477,13K113,MS 113,300,Adelphi Street,Brooklyn,11205.00000000000,School,150.00000000000,No,Yes,No,No,No,Yes,No,Full-time,150,yes,yes,yes,"TASC - Long Island University, Brooklyn Campus",300 Adelphi Street,"Brooklyn, NY 11205",-73.971446,40.688542
-73.951352170069143,40.806534305809649,DOE41,DOE,TASC,212-374-5472,Harlem Children's Zone,237112974,212-666-7236,03M076,PS 76,220,West 121st Street,Manhattan,10027.00000000000,School,200.00000000000,No,Yes,No,No,yes,No,No,Full-time,200,yes,yes,yes,TASC - Harlem Children's Zone,220 West 121st Street,"Manhattan, NY 10027",-73.951352,40.806534
-73.818223404044431,40.826969953558347,DOE_DYCD338,DOE,TASC,212-374-5472,"Police Athletic League, Inc.",135596811,212-477-9450,08X192,IS 192,650,Hollywood Avenue,Bronx,10465.00000000000,School,150.00000000000,No,Yes,No,No,No,Yes,No,Full-time,150,yes,yes,yes,TASC - Police Athletic League,650 Hollywood Avenue,"Bronx, NY 10465",-73.818223,40.826970
-73.93346424106926,40.853318312834276,DOE25,DOE,TASC,212-374-5472,Washington Hts.-Inwood Coalition,,212-740-8509,06M048,PS 48,4360,Broadway,Manhattan,10033.00000000000,School,150.00000000000,No,Yes,No,No,Yes,No,No,Full-time,150,yes,yes,yes,TASC - Washington Hts.-Inwood Coalition,4360 Broadway,"Manhattan, NY 10033",-73.933464,40.853318
-73.942358552291211,40.831621735056878,DOE24,DOE,TASC,212-374-5472,Washington Hts.-Inwood Coalition,,212-740-8509,06M028,PS 28,475,West 155th Street,Manhattan,10032.00000000000,School,200.00000000000,No,Yes,No,No,Yes,No,No,Full-time,200,yes,yes,yes,TASC - Washington Hts.-Inwood Coalition,475 West 155th Street,"Manhattan, NY 10032",-73.942359,40.831622
-73.912023714336797,40.703828768752878,DOE_DYCD386,DOE,TASC,212-374-5472,SCO Family of Services,112777066,718-895-2555,16K081,PS 81,559,Cypress Avenue,Queens,11385.00000000000,School,175.00000000000,No,Yes,No,No,Yes,No,No,Full-time,175,yes,yes,yes,TASC - SCO Family of Services,559 Cypress Avenue,"Queens, NY 11385",-73.912024,40.703829
-73.961234145522965,40.691037006462793,DOE57,DOE,TASC,212-374-5472,The After School Corporation,134004600,646-943-8700,84K702,Comm. Partnership Charter School,241,Emerson Place,Brooklyn,11205.00000000000,school,135.00000000000,no,yes,no,no,yes,no,no,Full-time,135,yes,yes,yes,TASC - The After School Corporation,241 Emerson Place,"Brooklyn, NY 11205",-73.961234,40.691037
-73.893357860521192,40.728616103712817,DOE44,DOE,TASC,212-374-5472,"Maspeth Town Hall, Inc.",237259702,718-335-6049,24Q073,IS 73,70-02,54th Avenue,Queens,11378.00000000000,school,0.00000000000,no,yes,no,no,no,yes,no,Full-time,0,yes,yes,yes,TASC - Maspeth Town Hall,70-02 54th Avenue,"Queens, NY 11378",-73.893358,40.728616
-74.007301356065284,40.651956645616508,DOE19,DOE,TASC,212-374-5472,SCO Family of Services,112777066,718-895-2555,15K136,MS 136,4004,4th Avenue,Brooklyn,11232.00000000000,School,175.00000000000,No,Yes,No,No,No,Yes,No,Full-time,175,yes,yes,yes,TASC - SCO Family of Services,4004 4th Avenue,"Brooklyn, NY 11232",-74.007301,40.651957
-73.928201319739912,40.674440902181601,DOE23,DOE,TASC,212-374-5472,Oasis Community Svcs.,,718-596-4900,16K335,PS 335,130,Rochester Avenue,Brooklyn,11213.00000000000,School,150.00000000000,No,Yes,No,No,Yes,No,No,Full-time,150,yes,yes,yes,TASC - Oasis Children's Services,130 Rochester Avenue,"Brooklyn, NY 11213",-73.928201,40.674441
-73.88670194369351,40.831261631260872,DOE13,DOE,TASC,212-374-5472,Phipps Community Development,132707665,212-243-9090,12X066,PS 66,1001,Jennings Street,Bronx,10460.00000000000,School,150.00000000000,No,Yes,No,No,Yes,No,No,Full-time,150,yes,yes,yes,TASC - Phipps Comm. Dev.,1001 Jennings Street,"Bronx, NY 10460",-73.886702,40.831262
-73.88989900683184,40.843878179420493,DOE16,DOE,TASC,212-374-5472,Phipps Community Development,132707665,212-243-9090,12X318,IS 318 Math. Sci. & Tech Thru Art,1919,Prospect Avenue,Bronx,10457.00000000000,School,200.00000000000,No,Yes,No,No,No,Yes,No,Full-time,200,yes,yes,yes,TASC - Phipps Comm. Dev.,1919 Prospect Avenue,"Bronx, NY 10457",-73.889899,40.843878
-74.005188377229629,40.724121900893614,DYCD622,DYCD,WIA InSchool Youth,212-941-9090,The Door - A Center Of Alternatives,,212-941-9090,,The Door - A Center of Alternatives,121,6th Avenue,Manhattan,10013.00000000000,CBO,0.00000000000,Yes,Yes,No,No,No,No,Yes,Part-time,0,yes,yes,yes,WIA InSchool Youth - The Door - A Center of Alternatives,121 6th Avenue,"Manhattan, NY 10013",-74.005188,40.724122
-73.93468378111514,40.850677933484306,DOE27,DOE,TASC,212-374-5472,Police Athletic League,135596811,212-477-4792,06M528,IS 528,180,Wadsworth Avenue,Manhattan,10033.00000000000,School,125.00000000000,No,Yes,No,No,No,Yes,No,Full-time,125,yes,yes,yes,TASC - Police Athletic League,180 Wadsworth Avenue,"Manhattan, NY 10033",-73.934684,40.850678
-73.897230986700635,40.854394553321157,DOE47,DOE,TASC,212-374-5472,Phipps Community Development,132707665,212-243-9090,10X391,MS 391,2225,Webster Avenue,Bronx,10457.00000000000,School,250.00000000000,no,yes,no,no,no,yes,no,Full-time,250,yes,yes,yes,TASC - Phipps Comm. Dev.,2225 Webster Avenue,"Bronx, NY 10457",-73.897231,40.854395
-73.914065793194482,40.761809716756638,DOE54,DOE,TASC,212-374-5472,"Sports And Arts In Schools Foundation, Inc.",113112635,718-786-7110,30Q070,PS 70,30-45,42 Street,Queens,11103.00000000000,school,160.00000000000,no,yes,no,no,yes,no,no,Full-time,160,yes,yes,yes,TASC - Sports And Arts In Schools Foundation,30-45 42 Street,"Queens, NY 11103",-73.914066,40.761810
-73.938754231944955,40.705008774828549,DOE18,DOE,TASC,212-374-5472,Project Reach Youth (PRY),112331112,718-768-0778,14K147,PS 147,325,Bushwick Avenue,Brooklyn,11206.00000000000,School,150.00000000000,No,Yes,No,No,Yes,No,No,Full-time,150,yes,yes,yes,TASC - Project Reach Youth,325 Bushwick Avenue,"Brooklyn, NY 11206",-73.938754,40.705009
-73.882101405304155,40.646609833833992,DOE_DYCD423,DOE,TASC,212-374-5472,Spring Creek Community,113183468,718-240-4530,19K346,PS 346,1400,Pennsylvania Avenue,Brooklyn,11239.00000000000,School,200.00000000000,No,Yes,No,No,Yes,No,No,Full-time,200,yes,yes,yes,TASC - Spring Creek Comm.,1400 Pennsylvania Avenue,"Brooklyn, NY 11239",-73.882101,40.646610
-73.887008298244808,40.85836468488646,DOE_DYCD345,DOE,TASC,212-374-5472,Supportive Childrens Advocacy Network (SCAN),132912963,212-683-2522,10X045,MS 45,2502,Lorillard Place,Bronx,10458.00000000000,School,200.00000000000,No,Yes,No,No,No,Yes,No,Full-time,200,yes,yes,yes,TASC - Supportive Children's Advocacy Network,2502 Lorillard Place,"Bronx, NY 10458",-73.887008,40.858365
-73.857676275758081,40.829120564952426,DOE8,DOE,TASC,212-374-5472,"Rainbow After-School Programs, Inc.",,718-620-6500,08X125,IS 125,1111,Pugsley Avenue,Bronx,10472.00000000000,School,175.00000000000,No,Yes,No,No,No,Yes,No,Full-time,175,yes,yes,yes,"TASC - Rainbow After-School Programs, Inc.",1111 Pugsley Avenue,"Bronx, NY 10472",-73.857676,40.829121
-73.952547958314,40.692606194791615,DOE70,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,13K054,PS 54,195,Sanford Street,Brooklyn,11205.00000000000,School,40.00000000000,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,195 Sanford Street,"Brooklyn, NY 11205",-73.952548,40.692606
-73.838755337872399,40.891359555789236,DOE64,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,11X068,PS 68,4011,Monticello Avenue,Bronx,10466.00000000000,School,40.00000000000,no,yes,no,no,yes,no,no,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,4011 Monticello Avenue,"Bronx, NY 10466",-73.838755,40.891360
-74.013042955659699,40.635605704370704,DYCD575,DYCD,WIA InSchool Youth,212-941-0920,Chinese American Planning Council,136202692,212-941-0920,,Chinese-American Planning Council/Brooklyn Branch,6220,7th Avenue,Brooklyn,11220.00000000000,CBO,0.00000000000,yes,yes,no,no,no,no,yes,Part-time,0,yes,no,no,WIA InSchool Youth - Chinese American Planning Council,6220 7th Avenue,"Brooklyn, NY 11220",-74.013043,40.635606
-73.92022910257819,40.67840552407462,DOE60,DOE,TASC,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,16K028,PS 28,1001,Herkimer Street,Brooklyn,11233.00000000000,School,75.00000000000,No,Yes,No,No,Yes,No,No,Full-time,75,yes,yes,yes,TASC - YMCA of Greater NY,1001 Herkimer Street,"Brooklyn, NY 11233",-73.920229,40.678406
-73.87998276977612,40.645734730905183,DOE_DYCD564,DYCD,WIA InSchool Youth,718-642-2857,Italian American Civil Rights League,112352099,718-642-2857,,Italian American Civil Rights League,1460,Pennsylvania Avenue,Brooklyn,11239.00000000000,CBO,150.00000000000,Yes,Yes,No,No,No,No,Yes,Part-time,150,Yes,Yes,Yes,WIA InSchool Youth - Italian American Civil Rights League,1460 Pennsylvania Avenue,"Brooklyn, NY 11239",-73.879983,40.645735
-73.945511355890048,40.706841101914065,DOE68,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,14K250,PS 250,108,Montrose Avenue,Brooklyn,11206.00000000000,School,55.00000000000,No,Yes,No,No,Yes,No,No,Full-time,55,yes,yes,yes,Virtual Y - YMCA of Greater NY,108 Montrose Avenue,"Brooklyn, NY 11206",-73.945511,40.706841
-73.866268644322062,40.85263248683713,DOE63,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,11X105,PS 105,725,Brady Avenue,Bronx,10462.00000000000,School,160.00000000000,No,Yes,No,No,Yes,No,No,Full-time,160,yes,yes,yes,Virtual Y - YMCA of Greater NY,725 Brady Avenue,"Bronx, NY 10462",-73.866269,40.852632
-73.919856962323081,40.67305861586614,DOE_DYCD321,DOE,TASC,212-374-5472,Ralph - Lincoln Service Center,112508257,718-604-1358,17K012,PS 12,430,Howard Avenue,Brooklyn,11233.00000000000,School,180.00000000000,No,Yes,No,No,Yes,No,No,Full-time,180,yes,yes,yes,TASC - Ralph - Lincoln Service Center,430 Howard Avenue,"Brooklyn, NY 11233",-73.919857,40.673059
-73.967999904230865,40.789520244319242,DOE_DYCD327,DOE,TASC,212-374-5472,Stryker's Bay Neighborhood Council,,212-874-7272,03M084,PS 84,32,West 92nd Street,Manhattan,10025.00000000000,School,200.00000000000,No,Yes,No,No,Yes,No,No,Full-time,200,yes,yes,yes,TASC - Stryker's Bay Neighborhood Council,32 West 92nd Street,"Manhattan, NY 10025",-73.968000,40.789520
-73.912514106770971,40.615877729712487,DYCD635,DYCD,OST,800-246-4646,Bergen Basin Community Development Corp.,,(917) 952-0213,22K236,PS 236 MILL BASIN (K236),6302,AVENUE U,Brooklyn,11234.00000000000,School,100.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,Yes,Yes,Yes,OST - Bergen Basin Comm. Development Corp.,6302 Avenue U,"Brooklyn, NY 11234",-73.912514,40.615878
-73.831451096117959,40.581014229240807,DYCD636,DYCD,OST,800-246-4646,Bergen Basin Community Development Corp.,,(917) 626-4703,27Q225,PS 225 SEASIDE (Q225),1-90,BEACH 110 STREET,Queens,11694.00000000000,School,100.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,Yes,Yes,Yes,OST - Bergen Basin Comm. Development Corp.,1-90 Beach 110 Street,"Queens, NY 11694",-73.831451,40.581014
-73.886433887210572,40.635518275978079,DYCD637,DYCD,OST,800-246-4646,Bergen Basin Community Development Corp.,113112635,(917) 968-2254,18K272,Bayview Community Center (PS 272 Temporary),101-24,Seaview Avenue,Brooklyn,11236.00000000000,school,150.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,150,Yes,Yes,Yes,OST - Bergen Basin Comm. Development Corp.,101-24 Seaview Avenue,"Brooklyn, NY 11236",-73.886434,40.635518
-73.923865888714388,40.63127066954064,DYCD638,DYCD,OST,800-246-4646,Bergen Beach Youth Organization,,718-531-6600,22K251,PS 251 PAEDERGAT (K251),1037,EAST 54 STREET,Brooklyn,11234.00000000000,School,140.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,140,Yes,Yes,Yes,OST - Bergen Beach Youth Organization,1037 East 54 Street,"Brooklyn, NY 11234",-73.923866,40.631271
-73.938813144033162,40.626015759367988,DYCD639,DYCD,OST,800-246-4646,Bergen Beach Youth Organization,,718-531-6600,22K119,PS 119 AMERSFORT (K119),3829,AVENUE K,Brooklyn,11210.00000000000,School,100.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,Yes,Yes,Yes,OST - Bergen Beach Youth Organization,3829 Avenue K,"Brooklyn, NY 11210",-73.938813,40.626016
-73.930175049060324,40.613700326911264,DYCD640,DYCD,OST,800-246-4646,Bergen Beach Youth Organization,,(917) 533-3784,22K207,PS 207 ELIZABETH G. LEARY (K207),4011,FILLMORE AVENUE,Brooklyn,11234.00000000000,School,100.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,Yes,Yes,Yes,OST - Bergen Beach Youth Organization,4011 Fillmore Avenue,"Brooklyn, NY 11234",-73.930175,40.613700
-73.868698836842071,40.756099044969822,DYCD654,DYCD,OST,800-246-4646,Coalition for Hispanic Family Services,,(646) 209-9841,30Q092,PS 092 HARRY T STEWART SR. (Q092),99-01,34 AVENUE,Queens,11368.00000000000,School,60.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,60,Yes,Yes,Yes,OST - Coalition For Hispanic Family Services,99-01 34 Avenue,"Queens, NY 11368",-73.868699,40.756099
-73.873094257523533,40.68936761813228,DYCD655,DYCD,OST,800-246-4646,Cypress Hills Local Development Corporation,112683663,(718) 235-2345,19K007,PS 007 ABRAHAM LINCOLN (K007),858,Jamaica Avenue,Brooklyn,11208.00000000000,School,150.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,150,yes,yes,yes,OST - Cypress Hills Local Dev.,858 Jamaica Avenue,"Brooklyn, NY 11208",-73.873094,40.689368
-73.912023714336797,40.703828768752878,DYCD668,DYCD,OST,800-246-4646,"Greater Ridgewood Youth Council, Inc.",112518141,718-456-5437,24Q081,PS 081 JEAN PAUL RICHTER (Q081),559,Cypress Avenue,Queens,11385.00000000000,School,100.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,yes,yes,yes,OST - Greater Ridgewood Youth Council,559 Cypress Avenue,"Queens, NY 11385",-73.912024,40.703829
-73.903918087486019,40.716388487699142,DYCD669,DYCD,OST,800-246-4646,"Greater Ridgewood Youth Council, Inc.",112518141,718-456-5437,24Q153,PS 153 MASPETH ELEM (Q153),60-02,60 LANE,Queens,11378.00000000000,School,100.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,Yes,Yes,Yes,OST - Greater Ridgewood Youth Council,60-02 60 Lane,"Queens, NY 11378",-73.903918,40.716388
-73.896421381057166,40.704064003621895,DYCD670,DYCD,OST,800-246-4646,"Greater Ridgewood Youth Council, Inc.",112518141,718-456-5437,24Q088,PS 088 SENECA (Q088),60-85,CATALPA AVENUE,Queens,11385.00000000000,School,100.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,Yes,Yes,Yes,OST - Greater Ridgewood Youth Council,60-85 Catalpa Avenue,"Queens, NY 11385",-73.896421,40.704064
